+------------+--------+----------+--------+----------+--------+----------+-----------+----------+----------+
|    Date    |  Close | InSignal |  Entry | ExSignal |   Exit | Position | StopLevel |      MTM |   Equity |
| 2000-10-17 |  90.12 |          |        |          |        |          |           |          | 10152.96 |
| 2000-10-18 |  89.79 | PCT-0.01 |  88.70 |   PNL    |  89.79 |      114 |     82.63 |   123.90 | 10276.86 |
| 2000-10-19 |  93.18 |          |        |          |        |          |           |          | 10276.86 |
| 2000-10-20 |  93.57 |          |        |          |        |          |           |          | 10276.86 |
| 2000-10-23 |  93.99 |          |        |          |        |          |           |          | 10276.86 |
| 2000-10-24 |  93.36 |          |        |          |        |          |           |          | 10276.86 |
| 2000-10-25 |  91.17 |          |        |          |        |          |           |          | 10276.86 |
| 2000-10-26 |  91.42 | PCT-0.01 |  91.71 |          |        |      112 |     82.94 |   -32.77 | 10244.09 |
| 2000-10-27 |  93.15 |          |        |   PNL    |  93.15 |      112 |     84.03 |   161.53 | 10438.39 |
| 2000-10-30 |  93.99 |          |        |          |        |          |           |          | 10438.39 |
| 2000-10-31 |  95.61 |          |        |          |        |          |           |          | 10438.39 |
| 2000-11-01 |  95.29 |          |        |          |        |          |           |          | 10438.39 |
| 2000-11-02 |  95.44 |          |        |          |        |          |           |          | 10438.39 |
| 2000-11-03 |  95.50 |          |        |          |        |          |           |          | 10438.39 |
| 2000-11-06 |  96.16 |          |        |          |        |          |           |          | 10438.39 |
| 2000-11-07 |  96.14 |          |        |          |        |          |           |          | 10438.39 |
| 2000-11-08 |  94.01 |          |        |          |        |          |           |          | 10438.39 |
| 2000-11-09 |  93.66 | PCT-0.01 |  93.64 |   PNL    |  93.66 |      111 |     86.62 |     2.32 | 10440.71 |
| 2000-11-10 |  91.38 |          |        |          |        |          |           |          | 10440.71 |
| 2000-11-13 |  90.67 | PCT-0.01 |  90.71 |          |        |      115 |     84.14 |    -4.81 | 10435.90 |
| 2000-11-14 |  93.05 |          |        |   PNL    |  93.05 |      115 |     86.17 |   269.20 | 10709.91 |
| 2000-11-15 |  93.34 |          |        |          |        |          |           |          | 10709.91 |
| 2000-11-16 |  91.88 |          |        |          |        |          |           |          | 10709.91 |
| 2000-11-17 |  91.39 | PCT-0.01 |  91.84 |          |        |      116 |     86.35 |   -52.13 | 10657.78 |
| 2000-11-20 |  90.08 |          |        |          |        |      116 |     86.44 |  -203.66 | 10506.24 |
| 2000-11-21 |  90.54 |          |        |          |        |      116 |     86.54 |  -150.32 | 10559.59 |
| 2000-11-22 |  88.38 |          |        |          |        |      116 |     86.54 |  -401.26 | 10308.65 |
| 2000-11-24 |  90.19 |          |        |          |        |      116 |     86.72 |  -191.54 | 10518.37 |
| 2000-11-27 |  90.98 |          |        |          |        |      116 |     86.81 |   -99.41 | 10610.50 |
| 2000-11-28 |  89.41 |          |        |          |        |      116 |     86.81 |  -281.24 | 10428.67 |
| 2000-11-29 |  89.25 |          |        |          |        |      116 |     86.81 |  -300.64 | 10409.27 |
| 2000-11-30 |  88.47 |          |        |          |        |      116 |     86.81 |  -390.35 | 10319.56 |
| 2000-12-01 |  88.43 |          |        |          |        |      116 |     86.81 |  -395.20 | 10314.71 |
| 2000-12-04 |  89.18 |          |        |          |        |      116 |     86.81 |  -307.92 | 10401.99 |
| 2000-12-05 |  92.11 |          |        |   PNL    |  92.11 |      116 |     86.81 |    31.51 | 10741.42 |
| 2000-12-06 |  90.64 |          |        |          |        |          |           |          | 10741.42 |
| 2000-12-07 |  89.39 | PCT-0.01 |  90.21 |          |        |      119 |     84.60 |   -97.00 | 10644.42 |
| 2000-12-08 |  89.60 |          |        |          |        |      119 |     87.13 |   -72.13 | 10669.29 |
| 2000-12-11 |  92.72 |          |        |   PNL    |  92.72 |      119 |     87.34 |   298.46 | 11039.88 |
| 2000-12-12 |  92.32 |          |        |          |        |          |           |          | 11039.88 |
| 2000-12-13 |  91.05 |          |        |          |        |          |           |          | 11039.88 |
| 2000-12-14 |  89.89 | PCT-0.01 |  90.88 |          |        |      121 |     85.68 |  -118.86 | 10921.02 |
| 2000-12-15 |  87.86 |          |        |          |        |      121 |     85.72 |  -364.54 | 10675.34 |
| 2000-12-18 |  89.04 |          |        |          |        |      121 |     85.72 |  -222.48 | 10817.40 |
| 2000-12-19 |  87.22 |          |        |          |        |      121 |     85.72 |  -441.91 | 10597.97 |
| 2000-12-20 |  84.70 |          |        | STOP_OUT |  84.70 |      121 |     85.72 |  -747.59 | 10292.29 |
| 2000-12-21 |  85.29 | PCT-0.01 |  84.53 |   PNL    |  85.29 |      121 |     79.82 |    91.32 | 10383.62 |
| 2000-12-22 |  87.84 |          |        |          |        |          |           |          | 10383.62 |
| 2000-12-26 |  88.79 |          |        |          |        |          |           |          | 10383.62 |
| 2000-12-27 |  89.44 |          |        |          |        |          |           |          | 10383.62 |
| 2000-12-28 |  89.71 |          |        |          |        |          |           |          | 10383.62 |
