InDate,ExDate,Position,Duration,InSignal,Entry,ExSignal,Exit,DollarBase,Value,TradeRtn,PNL
2022-08-11,2022-08-12,67,1,LEX,422.99,PNL,427.1,28384.3898,275.3713,0.0097,18659.7611
2022-08-15,2022-08-15,67,0,LEX,424.77,PNL,428.86,28659.7611,274.03,0.0096,18933.7911
2022-08-17,2022-08-17,67,0,LEX,425.91,PNL,426.65,28933.7911,49.5793,0.0017,18983.3705
2022-08-26,2022-09-13,69,11,LEX,419.39,EXPIRY,393.1,28983.3705,-1814.01,-0.0626,17169.3605
2022-09-29,2022-10-04,74,3,LEX,366.81,PNL,377.97,27169.3605,825.84,0.0304,17995.2005
2022-10-05,2022-10-05,74,0,LEX,373.39,PNL,377.09,27995.2005,273.7993,0.0098,18268.9997
2022-10-06,2022-10-21,75,11,LEX,375.62,EXPIRY,374.29,28268.9997,-99.7493,-0.0035,18169.2505
2022-10-24,2022-10-24,74,0,LEX,375.89,PNL,378.87,28169.2505,220.5193,0.0078,18389.7697
2022-10-26,2022-10-26,74,0,LEX,381.62,PNL,382.02,28389.7697,29.5993,0.001,18419.369
2022-10-27,2022-10-28,74,1,LEX,383.07,PNL,389.02,28419.369,440.2985,0.0155,18859.6675
2022-10-31,2022-11-10,74,8,LEX,386.44,PNL,394.69,28859.6675,610.5,0.0212,19470.1675
2022-11-11,2022-11-11,74,0,LEX,395.59,PNL,398.51,29470.1675,216.0807,0.0073,19686.2482
2022-11-14,2022-11-15,74,1,LEX,396.66,PNL,398.49,29686.2482,135.4193,0.0046,19821.6675
2022-11-23,2022-11-23,74,0,LEX,399.55,PNL,402.42,29821.6675,212.3815,0.0071,20034.049
2022-11-25,2022-11-25,74,0,LEX,401.83,PNL,402.33,30034.049,37.0,0.0012,20071.049
2022-11-28,2022-11-30,75,2,LEX,399.09,PNL,407.68,30071.049,644.2493,0.0214,20715.2982
2022-12-01,2022-12-16,75,11,LEX,408.77,EXPIRY,383.27,30715.2982,-1912.5,-0.0623,18802.7982
2022-12-22,2022-12-29,75,4,LEX,383.05,PNL,383.44,28802.7982,29.2508,0.001,18832.049
2022-12-30,2022-12-30,75,0,LEX,380.64,PNL,382.43,28832.049,134.2485,0.0047,18966.2975
2023-01-09,2023-01-10,74,1,LEX,390.37,PNL,390.58,28966.2975,15.5393,0.0005,18981.8367
2023-01-12,2023-01-12,73,0,LEX,396.67,PNL,396.96,28981.8367,21.1685,0.0007,19003.0053
2023-01-13,2023-01-13,73,0,LEX,393.62,PNL,398.5,29003.0053,356.24,0.0123,19359.2453
