+------------+--------+----------+--------+----------+--------+----------+-----------+----------+----------+
|    Date    |  Close | InSignal |  Entry | ExSignal |   Exit | Position | StopLevel |      MTM |   Equity |
| 2014-10-01 | 169.15 |          |        |          |        |          |           |          | 17558.86 |
| 2014-10-02 | 169.18 | MA-0.002 | 169.01 |   PNL    | 169.18 |      103 |    163.41 |    17.93 | 17576.79 |
| 2014-10-03 | 171.04 |          |        |          |        |          |           |          | 17576.79 |
| 2014-10-06 | 170.84 |          |        |          |        |          |           |          | 17576.79 |
| 2014-10-07 | 168.21 |          |        |          |        |          |           |          | 17576.79 |
| 2014-10-08 | 171.15 | MA-0.002 | 168.30 |   PNL    | 171.15 |      104 |    164.94 |   295.99 | 17872.78 |
| 2014-10-09 | 167.75 |          |        |          |        |          |           |          | 17872.78 |
| 2014-10-10 | 165.84 |          |        |          |        |          |           |          | 17872.78 |
| 2014-10-13 | 163.11 | MA-0.002 | 165.77 |          |        |      107 |    159.25 |  -284.04 | 17588.74 |
| 2014-10-14 | 163.37 |          |        |          |        |      107 |    159.25 |  -257.04 | 17615.75 |
| 2014-10-15 | 162.26 |          |        |          |        |      107 |    159.25 |  -375.31 | 17497.47 |
| 2014-10-16 | 162.12 |          |        |          |        |      107 |    159.25 |  -390.21 | 17482.57 |
| 2014-10-17 | 164.04 |          |        |          |        |      107 |    159.25 |  -185.33 | 17687.45 |
| 2014-10-20 | 165.63 |          |        |          |        |      107 |    159.25 |   -14.90 | 17857.88 |
| 2014-10-21 | 168.91 |          |        |   PNL    | 168.91 |      107 |    160.36 |   336.19 | 18208.97 |
| 2014-10-22 | 167.71 |          |        |          |        |          |           |          | 18208.97 |
| 2014-10-23 | 169.66 | MA-0.002 | 169.39 |   PNL    | 169.66 |      107 |    162.13 |    28.87 | 18237.84 |
| 2014-10-24 | 170.96 |          |        |          |        |          |           |          | 18237.84 |
| 2014-10-27 | 170.73 |          |        |          |        |          |           |          | 18237.84 |
| 2014-10-28 | 172.69 |          |        |          |        |          |           |          | 18237.84 |
| 2014-10-29 | 172.43 |          |        |          |        |          |           |          | 18237.84 |
| 2014-10-30 | 173.53 |          |        |          |        |          |           |          | 18237.84 |
| 2014-10-31 | 175.52 |          |        |          |        |          |           |          | 18237.84 |
| 2014-11-03 | 175.61 |          |        |          |        |          |           |          | 18237.84 |
| 2014-11-04 | 175.00 |          |        |          |        |          |           |          | 18237.84 |
| 2014-11-05 | 176.11 |          |        |          |        |          |           |          | 18237.84 |
| 2014-11-06 | 176.81 |          |        |          |        |          |           |          | 18237.84 |
| 2014-11-07 | 176.98 |          |        |          |        |          |           |          | 18237.84 |
| 2014-11-10 | 177.54 |          |        |          |        |          |           |          | 18237.84 |
| 2014-11-11 | 177.71 |          |        |          |        |          |           |          | 18237.84 |
| 2014-11-12 | 177.52 |          |        |          |        |          |           |          | 18237.84 |
| 2014-11-13 | 177.72 |          |        |          |        |          |           |          | 18237.84 |
| 2014-11-14 | 177.76 |          |        |          |        |          |           |          | 18237.84 |
| 2014-11-17 | 177.87 |          |        |          |        |          |           |          | 18237.84 |
| 2014-11-18 | 178.90 |          |        |          |        |          |           |          | 18237.84 |
| 2014-11-19 | 178.61 |          |        |          |        |          |           |          | 18237.84 |
| 2014-11-20 | 178.93 |          |        |          |        |          |           |          | 18237.84 |
| 2014-11-21 | 179.89 |          |        |          |        |          |           |          | 18237.84 |
| 2014-11-24 | 180.39 |          |        |          |        |          |           |          | 18237.84 |
| 2014-11-25 | 180.26 |          |        |          |        |          |           |          | 18237.84 |
| 2014-11-26 | 180.72 |          |        |          |        |          |           |          | 18237.84 |
| 2014-11-28 | 180.34 |          |        |          |        |          |           |          | 18237.84 |
| 2014-12-01 | 179.08 |          |        |          |        |          |           |          | 18237.84 |
| 2014-12-02 | 180.24 |          |        |          |        |          |           |          | 18237.84 |
| 2014-12-03 | 180.94 |          |        |          |        |          |           |          | 18237.84 |
| 2014-12-04 | 180.74 |          |        |          |        |          |           |          | 18237.84 |
| 2014-12-05 | 181.03 |          |        |          |        |          |           |          | 18237.84 |
| 2014-12-08 | 179.82 |          |        |          |        |          |           |          | 18237.84 |
| 2014-12-09 | 179.70 |          |        |          |        |          |           |          | 18237.84 |
| 2014-12-10 | 176.82 |          |        |          |        |          |           |          | 18237.84 |
| 2014-12-11 | 177.72 |          |        |          |        |          |           |          | 18237.84 |
| 2014-12-12 | 174.85 |          |        |          |        |          |           |          | 18237.84 |
| 2014-12-15 | 173.64 | MA-0.002 | 175.79 |          |        |      103 |    161.92 |  -221.43 | 18016.41 |
| 2014-12-16 | 172.25 |          |        |          |        |      103 |    161.95 |  -364.86 | 17872.98 |
| 2014-12-17 | 175.63 |          |        |          |        |      103 |    162.12 |   -17.03 | 18220.81 |
