+------------+--------+----------+--------+----------+--------+----------+-----------+----------+----------+
|    Date    |  Close | InSignal |  Entry | ExSignal |   Exit | Position | StopLevel |      MTM |   Equity |
| 2000-06-16 |  97.80 |          |        |          |        |          |           |          | 11564.46 |
| 2000-06-19 |  99.05 |          |        |          |        |          |           |          | 11564.46 |
| 2000-06-20 |  98.70 |          |        |          |        |          |           |          | 11564.46 |
| 2000-06-21 |  98.65 |          |        |          |        |          |           |          | 11564.46 |
| 2000-06-22 |  97.15 |   NDAY   |  98.45 |          |        |      117 |     93.06 |  -151.23 | 11413.23 |
| 2000-06-23 |  96.32 |          |        |          |        |      117 |     93.08 |  -248.80 | 11315.66 |
| 2000-06-26 |  97.56 |          |        |          |        |      117 |     93.08 |  -103.67 | 11460.79 |
| 2000-06-27 |  96.84 |          |        |          |        |      117 |     93.40 |  -187.83 | 11376.64 |
| 2000-06-28 |  97.11 |          |        |          |        |      117 |     93.46 |  -156.11 | 11408.35 |
| 2000-06-29 |  96.19 |          |        |          |        |      117 |     93.46 |  -263.44 | 11301.02 |
| 2000-06-30 |  96.92 |          |        |  EXPIRY  |  96.92 |      117 |     93.47 |  -178.07 | 11386.40 |
| 2000-07-03 |  98.26 |          |        |          |        |          |           |          | 11386.40 |
| 2000-07-05 |  96.49 |          |        |          |        |          |           |          | 11386.40 |
| 2000-07-06 |  97.24 |          |        |          |        |          |           |          | 11386.40 |
| 2000-07-07 |  98.80 |          |        |          |        |          |           |          | 11386.40 |
| 2000-07-10 |  98.63 |          |        |          |        |          |           |          | 11386.40 |
| 2000-07-11 |  98.84 |          |        |          |        |          |           |          | 11386.40 |
| 2000-07-12 |  99.49 |          |        |          |        |          |           |          | 11386.40 |
| 2000-07-13 |  99.93 |          |        |          |        |          |           |          | 11386.40 |
| 2000-07-14 | 100.91 |          |        |          |        |          |           |          | 11386.40 |
| 2000-07-17 | 100.74 |          |        |          |        |          |           |          | 11386.40 |
| 2000-07-18 |  99.92 |          |        |          |        |          |           |          | 11386.40 |
| 2000-07-19 |  99.11 |          |        |          |        |          |           |          | 11386.40 |
| 2000-07-20 | 100.49 |   NDAY   |  99.41 |   PNL    | 100.49 |      114 |     94.60 |   123.59 | 11509.98 |
| 2000-07-21 |  98.53 |          |        |          |        |          |           |          | 11509.98 |
| 2000-07-24 |  97.97 |          |        |          |        |          |           |          | 11509.98 |
| 2000-07-25 |  98.28 |          |        |          |        |          |           |          | 11509.98 |
| 2000-07-26 |  97.32 |          |        |          |        |          |           |          | 11509.98 |
| 2000-07-27 |  96.99 |   NDAY   |  97.36 |          |        |      118 |     92.36 |   -44.28 | 11465.70 |
| 2000-07-28 |  94.80 |          |        |          |        |      118 |     92.36 |  -302.59 | 11207.40 |
| 2000-07-31 |  95.40 |          |        |          |        |      118 |     92.36 |  -231.25 | 11278.74 |
| 2000-08-01 |  95.99 |          |        |          |        |      118 |     92.40 |  -162.37 | 11347.62 |
| 2000-08-02 |  96.47 |          |        |          |        |      118 |     92.59 |  -105.79 | 11404.20 |
| 2000-08-03 |  97.13 |          |        |          |        |      118 |     92.98 |   -27.06 | 11482.92 |
| 2000-08-04 |  97.65 |          |        |   PNL    |  97.65 |      118 |     93.28 |    34.45 | 11544.43 |
| 2000-08-07 |  98.82 |          |        |          |        |          |           |          | 11544.43 |
| 2000-08-08 |  99.20 |          |        |          |        |          |           |          | 11544.43 |
| 2000-08-09 |  98.36 |          |        |          |        |          |           |          | 11544.43 |
| 2000-08-10 |  97.88 |          |        |          |        |          |           |          | 11544.43 |
| 2000-08-11 |  98.34 |          |        |          |        |          |           |          | 11544.43 |
| 2000-08-14 |  99.59 |          |        |          |        |          |           |          | 11544.43 |
| 2000-08-15 |  99.51 |          |        |          |        |          |           |          | 11544.43 |
| 2000-08-16 |  99.16 |          |        |          |        |          |           |          | 11544.43 |
| 2000-08-17 | 100.20 |   NDAY   |  99.20 |   PNL    | 100.20 |      116 |     96.94 |   116.08 | 11660.51 |
| 2000-08-18 |  99.86 |          |        |          |        |          |           |          | 11660.51 |
| 2000-08-21 | 100.41 |          |        |          |        |          |           |          | 11660.51 |
| 2000-08-22 | 100.24 |          |        |          |        |          |           |          | 11660.51 |
| 2000-08-23 | 100.64 |          |        |          |        |          |           |          | 11660.51 |
| 2000-08-24 | 100.95 |   NDAY   | 100.84 |   PNL    | 100.95 |      115 |     97.29 |    11.99 | 11672.50 |
| 2000-08-25 | 100.91 |          |        |          |        |          |           |          | 11672.50 |
| 2000-08-28 | 101.25 |          |        |          |        |          |           |          | 11672.50 |
