InDate,ExDate,Position,Duration,InSignal,Entry,ExSignal,Exit,DollarBase,Value,TradeRtn,PNL
2009-04-02,2009-04-02,312,0,LEX,64.6652,PNL,64.9376,20187.2848,84.9956,0.0042,10272.2804
2009-04-21,2009-04-21,314,0,LEX,64.4628,PNL,66.2062,20272.2804,547.4586,0.027,10819.739
2009-04-23,2009-04-23,315,0,LEX,65.9338,PNL,66.4476,20819.739,161.8185,0.0078,10981.5575
2009-05-14,2009-05-14,303,0,LEX,69.055,PNL,69.6155,20981.5575,169.8044,0.0081,11151.3619
2009-06-16,2009-07-01,291,11,LEX,72.5654,EXPIRY,72.2708,21151.3619,-85.7237,-0.0041,11065.6382
2009-07-08,2009-07-13,303,3,LEX,69.3433,PNL,70.5253,21065.6382,358.128,0.017,11423.7662
2009-08-18,2009-08-18,277,0,LEX,77.1239,PNL,77.5622,21423.7662,121.4194,0.0057,11545.1856
2009-08-19,2009-08-19,279,0,LEX,76.9516,PNL,78.2431,21545.1856,360.3362,0.0167,11905.5219
2009-08-20,2009-08-20,279,0,LEX,78.3449,PNL,79.0494,21905.5219,196.5471,0.009,12102.069
2009-09-02,2009-09-02,282,0,LEX,78.1023,PNL,78.1336,22102.069,8.8294,0.0004,12110.8984
2009-09-03,2009-09-03,281,0,LEX,78.5875,PNL,78.7832,22110.8984,54.9878,0.0025,12165.8862
2009-09-28,2009-09-28,268,0,LEX,82.4617,PNL,83.6178,22165.8862,309.8389,0.014,12475.7251
2009-10-05,2009-10-05,277,0,LEX,80.9281,PNL,81.8089,22475.7251,243.9953,0.0109,12719.7204
2009-10-22,2009-10-22,267,0,LEX,85.0885,PNL,85.9851,22719.7204,239.3867,0.0105,12959.1071
2009-10-27,2009-11-06,272,8,LEX,84.1762,PNL,84.2548,22959.1071,21.3905,0.0009,12980.4976
2009-12-09,2009-12-09,266,0,LEX,86.1817,PNL,86.5278,22980.4976,92.0488,0.004,13072.5464
2009-12-10,2009-12-11,265,1,LEX,87.0625,PNL,87.385,23072.5464,85.4523,0.0037,13157.9988
2010-01-19,2010-01-19,257,0,LEX,89.8401,PNL,90.9787,23157.9988,292.6248,0.0126,13450.6236
2010-01-21,2010-01-22,260,1,LEX,90.0773,STOP_OUT,86.3532,23450.6236,-968.2919,-0.0413,12482.3317
2010-01-25,2010-02-02,257,6,LEX,87.1438,PNL,87.2782,22482.3317,34.5457,0.0015,12516.8773
2010-02-09,2010-02-09,265,0,LEX,84.7085,PNL,84.7796,22516.8773,18.8584,0.0008,12535.7357
2010-02-24,2010-02-24,258,0,LEX,87.0885,PNL,87.6262,22535.7357,138.7216,0.0062,12674.4573
2010-03-22,2010-03-22,247,0,LEX,91.5519,PNL,92.5682,22674.4573,251.0194,0.0111,12925.4767
2010-04-19,2010-04-19,242,0,LEX,94.4896,PNL,95.1247,22925.4767,153.7113,0.0067,13079.188
2010-04-20,2010-04-20,241,0,LEX,95.7202,PNL,95.9743,23079.188,61.2304,0.0027,13140.4185
2010-04-21,2010-04-22,240,1,LEX,96.0299,PNL,96.0854,23140.4185,13.337,0.0006,13153.7554
2010-04-28,2010-04-28,244,0,LEX,94.5213,PNL,94.7833,23153.7554,63.9299,0.0028,13217.6853
2010-05-03,2010-05-03,244,0,LEX,94.7833,PNL,95.5535,23217.6853,187.9152,0.0081,13405.6005
2010-05-05,2010-05-05,252,0,LEX,92.5444,PNL,92.7508,23405.6005,52.0205,0.0022,13457.621
2010-05-06,2010-05-12,254,4,LEX,92.3061,PNL,93.251,23457.621,239.9875,0.0102,13697.6085
2010-05-17,2010-05-20,261,3,LEX,90.6706,STOP_OUT,85.3828,23697.6085,-1380.1056,-0.0582,12317.5029
2010-05-27,2010-05-27,257,0,LEX,86.6929,PNL,87.9394,22317.5029,320.3563,0.0144,12637.8592
2010-06-02,2010-06-02,263,0,LEX,85.8116,PNL,87.598,22637.8592,469.8278,0.0208,13107.687
2010-06-07,2010-06-10,271,3,LEX,85.1128,PNL,86.6611,23107.687,419.5712,0.0182,13527.2582
2010-06-23,2010-07-09,268,11,LEX,87.4643,EXPIRY,86.1241,23527.2582,-359.1746,-0.0153,13168.0836
2010-07-19,2010-07-19,271,0,LEX,85.3982,PNL,85.5896,23168.0836,51.8851,0.0022,13219.9687
2010-07-20,2010-07-20,274,0,LEX,84.4568,PNL,86.5389,23219.9687,570.4961,0.0246,13790.4647
2010-07-22,2010-07-22,275,0,LEX,86.4272,PNL,87.3207,23790.4647,245.7041,0.0103,14036.1689
2010-08-12,2010-08-12,279,0,LEX,85.8768,PNL,86.6586,24036.1689,218.1183,0.0091,14254.2871
2010-08-24,2010-08-27,286,3,LEX,84.5206,PNL,85.2466,24254.2871,207.6271,0.0086,14461.9143
2010-11-15,2010-12-01,252,11,LEX,96.7065,PNL,97.0514,24461.9143,86.9031,0.0036,14548.8174
2011-01-11,2011-01-12,238,1,LEX,102.7459,PNL,103.665,24548.8174,218.7476,0.0089,14767.565
2011-01-31,2011-01-31,239,0,LEX,103.2538,PNL,103.7456,24767.565,117.5363,0.0047,14885.1013
2011-02-01,2011-02-01,238,0,LEX,104.3745,PNL,105.4064,24885.1013,245.6097,0.0099,15130.7111
2011-02-23,2011-02-25,236,2,LEX,106.2207,PNL,106.6883,25130.7111,110.3542,0.0044,15241.0653
2011-03-08,2011-03-08,237,0,LEX,106.132,PNL,106.8899,25241.0653,179.6118,0.0071,15420.6771
2011-03-10,2011-03-24,240,10,LEX,105.616,PNL,105.9939,25420.6771,90.6833,0.0036,15511.3604
2011-04-12,2011-04-15,239,3,LEX,106.6578,PNL,106.917,25511.3604,61.929,0.0024,15573.2894
2011-05-05,2011-05-06,235,1,LEX,108.5688,PNL,108.666,25573.2894,22.8317,0.0009,15596.1211
2011-05-17,2011-05-17,238,0,LEX,107.4433,PNL,107.8319,25596.1211,92.5037,0.0036,15688.6248
2011-05-18,2011-05-18,238,0,LEX,107.8886,PNL,108.7955,25688.6248,215.8401,0.0084,15904.4649
2011-05-23,2011-05-23,242,0,LEX,106.8684,PNL,106.9332,25904.4649,15.6764,0.0006,15920.1413
2011-05-24,2011-05-26,241,2,LEX,107.2409,PNL,107.6943,25920.1413,109.277,0.0042,16029.4183
2011-06-06,2011-06-21,247,11,LEX,105.338,PNL,105.3394,26029.4183,0.3467,0.0,16029.7649
2011-07-11,2011-07-21,240,8,LEX,108.0248,PNL,109.4407,26029.7649,339.8252,0.0131,16369.5901
2011-07-28,2011-08-02,248,3,LEX,106.2753,STOP_OUT,102.117,26369.5901,-1031.2415,-0.0391,15338.3486
2011-08-03,2011-08-03,247,0,LEX,102.2554,PNL,102.6704,25338.3486,102.5076,0.004,15440.8563
2011-08-04,2011-08-08,251,2,LEX,101.2463,STOP_OUT,91.3511,25440.8563,-2483.6758,-0.0976,12957.1804
2011-08-09,2011-08-09,247,0,LEX,92.824,PNL,95.5989,22957.1804,685.3938,0.0299,13642.5743
2011-08-10,2011-08-11,252,1,LEX,93.7924,PNL,95.4768,23642.5743,424.4824,0.018,14067.0566
2011-08-22,2011-08-23,256,1,LEX,93.7191,PNL,94.7526,24067.0566,264.5682,0.011,14331.6249
2011-09-06,2011-09-06,261,0,LEX,93.0844,PNL,95.2001,24331.6249,552.2081,0.0227,14883.8329
2011-09-07,2011-09-07,257,0,LEX,96.6405,PNL,97.8855,24883.8329,319.9731,0.0129,15203.8061
2011-09-08,2011-09-15,259,5,LEX,97.2996,PNL,98.8132,25203.8061,392.021,0.0156,15595.8271
2011-09-22,2011-09-23,276,1,LEX,92.6335,PNL,92.8707,25595.8271,65.4636,0.0026,15661.2907
2011-10-03,2011-10-05,278,2,LEX,92.0119,PNL,93.5905,25661.2907,438.8626,0.0171,16100.1533
2011-11-01,2011-11-02,261,1,LEX,99.8152,PNL,101.4184,26100.1533,418.4382,0.016,16518.5915
2011-11-03,2011-11-03,258,0,LEX,102.4654,PNL,103.267,26518.5915,206.8121,0.0078,16725.4036
2011-11-10,2011-11-11,261,1,LEX,102.0727,PNL,103.6023,26725.4036,399.2232,0.0149,17124.6267
2011-11-22,2011-11-28,277,3,LEX,97.664,PNL,97.9175,27124.6267,70.2387,0.0026,17194.8654
2011-12-14,2011-12-20,271,4,LEX,100.2487,PNL,102.0122,27194.8654,477.9047,0.0176,17672.7701
2012-02-01,2012-02-01,254,0,LEX,108.8937,PNL,109.0419,27672.7701,37.6362,0.0014,17710.4063
2012-02-13,2012-02-13,248,0,LEX,111.3878,PNL,111.4207,27710.4063,8.1635,0.0003,17718.5698
2012-02-16,2012-02-16,250,0,LEX,110.7704,PNL,111.9887,27718.5698,304.5611,0.011,18023.1309
2012-03-06,2012-03-07,251,1,LEX,111.4125,PNL,111.6924,28023.1309,70.2614,0.0025,18093.3923
2012-03-08,2012-03-08,249,0,LEX,112.3756,PNL,112.8036,28093.3923,106.5786,0.0038,18199.9709
2012-04-10,2012-04-12,247,2,LEX,114.0503,PNL,114.7448,28199.9709,171.5345,0.0061,18371.5054
2012-04-24,2012-04-24,250,0,LEX,113.1905,PNL,113.5212,28371.5054,82.6751,0.0029,18454.1805
2012-05-07,2012-05-07,252,0,LEX,112.8598,PNL,113.3476,28454.1805,122.9255,0.0043,18577.106
2012-05-08,2012-05-08,253,0,LEX,112.6696,PNL,112.8928,28577.106,56.4754,0.002,18633.5814
2012-05-09,2012-05-09,256,0,LEX,111.694,PNL,112.2232,28633.5814,135.4549,0.0047,18769.0362
2012-05-10,2012-05-17,254,5,LEX,113.0003,STOP_OUT,108.1886,28769.0362,-1222.1686,-0.0425,17546.8676
2012-05-21,2012-05-21,255,0,LEX,107.6099,PNL,109.1063,27546.8676,381.5869,0.0139,17928.4545
2012-06-04,2012-06-05,263,1,LEX,106.1466,PNL,106.7088,27928.4545,147.8535,0.0053,18076.308
2012-06-06,2012-06-06,261,0,LEX,107.4528,PNL,109.1063,28076.308,431.564,0.0154,18507.872
