Date,Close,InSignal,Entry,ExSignal,Exit,Position,StopLevel,MTM,Equity
2000-09-29,96.0599,,,,,,,0.0,11188.8042
2000-10-02,96.2062,,,,,,,0.0,11188.8042
2000-10-03,95.3075,NDAY,96.666,,,115.0,92.5176,-156.2332,11032.571
2000-10-04,96.1018,,,,,115.0,92.5176,-64.8933,11123.9109
2000-10-05,96.4362,,,,,115.0,92.5176,-26.4373,11162.3669
2000-10-06,94.346,,,,,115.0,92.5176,-266.8011,10922.0031
2000-10-09,93.6354,,,,,115.0,92.5176,-348.5201,10840.2841
2000-10-10,92.0888,,,STOP_OUT,92.0888,115.0,92.5176,-526.3837,10662.4205
2000-10-11,91.3155,,,,,,,0.0,10662.4205
2000-10-12,89.0373,,,,,,,0.0,10662.4205
2000-10-13,92.0052,,,,,,,0.0,10662.4205
2000-10-16,92.4231,,,,,,,0.0,10662.4205
2000-10-17,90.1241,,,,,,,0.0,10662.4205
2000-10-18,89.7897,,,,,,,0.0,10662.4205
2000-10-19,93.1756,,,,,,,0.0,10662.4205
2000-10-20,93.5727,,,,,,,0.0,10662.4205
2000-10-23,93.9908,,,,,,,0.0,10662.4205
2000-10-24,93.3637,,,,,,,0.0,10662.4205
2000-10-25,91.1691,,,,,,,0.0,10662.4205
2000-10-26,91.4199,,,,,,,0.0,10662.4205
2000-10-27,93.1547,,,,,,,0.0,10662.4205
2000-10-30,93.9908,,,,,,,0.0,10662.4205
2000-10-31,95.6105,,,,,,,0.0,10662.4205
2000-11-01,95.2866,,,,,,,0.0,10662.4205
2000-11-02,95.4433,,,,,,,0.0,10662.4205
2000-11-03,95.4956,,,,,,,0.0,10662.4205
2000-11-06,96.1644,,,,,,,0.0,10662.4205
2000-11-07,96.1435,,,,,,,0.0,10662.4205
2000-11-08,94.0116,,,,,,,0.0,10662.4205
2000-11-09,93.6563,,,,,,,0.0,10662.4205
2000-11-10,91.3781,,,,,,,0.0,10662.4205
2000-11-13,90.6675,,,,,,,0.0,10662.4205
2000-11-14,93.0502,NDAY,91.9424,PNL,93.0502,115.0,86.1668,127.3901,10789.8106
2000-11-15,93.3428,,,,,,,0.0,10789.8106
2000-11-16,91.8798,,,,,,,0.0,10789.8106
2000-11-17,91.3886,,,,,,,0.0,10789.8106
2000-11-20,90.0823,,,,,,,0.0,10789.8106
2000-11-21,90.5422,NDAY,90.2077,PNL,90.5422,119.0,84.6567,39.7951,10829.6057
2000-11-22,88.3789,,,,,,,0.0,10829.6057
2000-11-24,90.1868,,,,,,,0.0,10829.6057
2000-11-27,90.981,,,,,,,0.0,10829.6057
2000-11-28,89.4135,NDAY,90.3749,,,119.0,85.1289,-114.4108,10715.1949
2000-11-29,89.2462,,,,,119.0,85.138,-134.3112,10695.2945
2000-11-30,88.4729,,,,,119.0,85.138,-226.341,10603.2646
2000-12-01,88.4311,,,,,119.0,85.138,-231.3128,10598.2928
2000-12-04,89.1835,,,,,119.0,85.138,-141.7748,10687.8308
2000-12-05,92.1096,,,PNL,92.1096,119.0,86.1709,206.4334,11036.0391
2000-12-06,90.6362,,,,,,,0.0,11036.0391
2000-12-07,89.3926,,,,,,,0.0,11036.0391
2000-12-08,89.6016,,,,,,,0.0,11036.0391
2000-12-11,92.7158,,,,,,,0.0,11036.0391
2000-12-12,92.3187,,,,,,,0.0,11036.0391
2000-12-13,91.0542,,,,,,,0.0,11036.0391
2000-12-14,89.8942,,,,,,,0.0,11036.0391
2000-12-15,87.8638,,,,,,,0.0,11036.0391
2000-12-18,89.0378,,,,,,,0.0,11036.0391
2000-12-19,87.2244,,,,,,,0.0,11036.0391
2000-12-20,84.6981,,,,,,,0.0,11036.0391
2000-12-21,85.2851,,,,,,,0.0,11036.0391
2000-12-22,87.8428,,,,,,,0.0,11036.0391
2000-12-26,88.7862,,,,,,,0.0,11036.0391
2000-12-27,89.4362,,,,,,,0.0,11036.0391
2000-12-28,89.7087,,,,,,,0.0,11036.0391
2000-12-29,88.0106,,,,,,,0.0,11036.0391
2001-01-02,86.4172,NDAY,88.5556,,,124.0,81.6984,-265.1636,10770.8755
2001-01-03,90.5683,,,PNL,90.5683,124.0,84.2803,249.569,11285.6081
2001-01-04,89.5934,,,,,,,0.0,11285.6081
2001-01-05,86.6688,,,,,,,0.0,11285.6081
2001-01-08,87.3397,,,,,,,0.0,11285.6081
2001-01-09,87.109,,,,,,,0.0,11285.6081
2001-01-10,88.6395,,,,,,,0.0,11285.6081
2001-01-11,88.7234,,,,,,,0.0,11285.6081
2001-01-12,88.5556,,,,,,,0.0,11285.6081
2001-01-16,89.1216,NDAY,88.5556,PNL,89.1216,127.0,82.7437,71.8885,11357.4967
2001-01-17,89.5305,,,,,,,0.0,11357.4967
2001-01-18,90.4215,,,,,,,0.0,11357.4967
2001-01-19,89.9079,,,,,,,0.0,11357.4967
2001-01-22,90.5054,,,,,,,0.0,11357.4967
2001-01-23,91.2182,,,,,,,0.0,11357.4967
2001-01-24,91.4907,,,,,,,0.0,11357.4967
2001-01-25,91.2601,,,,,,,0.0,11357.4967
2001-01-26,91.1552,,,,,,,0.0,11357.4967
2001-01-29,91.6416,,,,,,,0.0,11357.4967
2001-01-30,92.4467,,,,,,,0.0,11357.4967
2001-01-31,91.9234,,,,,,,0.0,11357.4967
2001-02-01,92.5339,,,,,,,0.0,11357.4967
2001-02-02,90.4341,,,,,,,0.0,11357.4967
2001-02-05,91.0982,,,,,,,0.0,11357.4967
2001-02-06,90.8298,,,,,,,0.0,11357.4967
2001-02-07,90.3603,,,,,,,0.0,11357.4967
2001-02-08,89.307,,,,,,,0.0,11357.4967
2001-02-09,88.4483,,,,,,,0.0,11357.4967
2001-02-12,89.4613,,,,,,,0.0,11357.4967
2001-02-13,88.73,,,,,,,0.0,11357.4967
2001-02-14,88.5959,,,,,,,0.0,11357.4967
2001-02-15,89.4546,,,,,,,0.0,11357.4967
2001-02-16,87.4822,,,,,,,0.0,11357.4967
2001-02-20,86.1338,NDAY,87.9116,,,129.0,83.3421,-229.3381,11128.1585
2001-02-21,84.2754,,,,,129.0,83.3421,-469.0679,10888.4288
2001-02-22,84.4029,,,,,129.0,83.3421,-452.6216,10904.875
2001-02-23,83.8327,,,,,129.0,83.3421,-526.1826,10831.314
2001-02-26,85.6172,,,,,129.0,83.3421,-295.9769,11061.5197
2001-02-27,84.8256,,,,,129.0,83.3421,-398.0998,10959.3969
2001-02-28,83.1551,,,EXPIRY,83.1551,129.0,83.3421,-613.5891,10743.9075
2001-03-01,83.5911,,,,,,,0.0,10743.9075
2001-03-02,82.927,,,,,,,0.0,10743.9075
2001-03-05,83.685,,,,,,,0.0,10743.9075
2001-03-06,84.584,,,,,,,0.0,10743.9075
2001-03-07,85.1878,,,,,,,0.0,10743.9075
2001-03-08,85.2818,,,,,,,0.0,10743.9075
2001-03-09,82.7592,,,,,,,0.0,10743.9075
2001-03-12,79.217,,,,,,,0.0,10743.9075
2001-03-13,80.5185,NDAY,80.1026,PNL,80.5185,134.0,72.6594,55.7364,10799.6439
2001-03-14,78.9286,,,,,,,0.0,10799.6439
2001-03-15,78.9486,,,,,,,0.0,10799.6439
2001-03-16,77.3652,,,,,,,0.0,10799.6439
2001-03-19,78.9392,,,,,,,0.0,10799.6439
2001-03-20,76.8203,,,,,,,0.0,10799.6439
2001-03-21,75.5153,,,,,,,0.0,10799.6439
2001-03-22,74.7484,,,,,,,0.0,10799.6439
2001-03-23,77.0086,,,,,,,0.0,10799.6439
2001-03-26,77.9908,,,,,,,0.0,10799.6439
