InDate,ExDate,Position,Duration,InSignal,Entry,ExSignal,Exit,DollarBase,Value,TradeRtn,PNL
2005-11-29,2005-12-01,128,2,NDAY,91.6552,PNL,91.6841,11763.7313,3.7049,0.0003,1767.4362
2005-12-06,2005-12-13,127,5,NDAY,91.9446,PNL,92.1328,11767.4362,23.8991,0.002,1791.3353
2005-12-20,2005-12-21,128,1,NDAY,91.5663,PNL,91.69,11791.3353,15.8277,0.0013,1807.163
2005-12-27,2006-01-04,127,5,NDAY,92.3665,PNL,92.6139,11807.163,31.4158,0.0027,1838.5788
2006-02-14,2006-02-14,128,0,NDAY,92.0028,PNL,92.9413,11838.5788,120.1289,0.0101,1958.7077
2006-02-21,2006-02-22,127,1,NDAY,93.9307,PNL,94.0472,11958.7077,14.7881,0.0012,1973.4958
2006-03-07,2006-03-07,128,0,NDAY,93.0213,PNL,93.1014,11973.4958,10.2436,0.0009,1983.7394
2006-03-14,2006-03-14,127,0,NDAY,93.6397,PNL,94.7092,11983.7394,135.8198,0.0113,2119.5591
2006-03-21,2006-03-22,127,1,NDAY,95.2246,PNL,95.2319,12119.5591,0.9263,0.0001,2120.4855
2006-03-28,2006-03-29,127,1,NDAY,94.9032,PNL,94.9763,12120.4855,9.28,0.0008,2129.7654
2006-04-04,2006-04-04,128,0,NDAY,94.7571,PNL,95.3634,12129.7654,77.5996,0.0064,2207.365
2006-04-18,2006-04-18,129,0,NDAY,94.1728,PNL,95.4656,12207.365,166.7772,0.0137,2374.1422
2006-05-02,2006-05-02,129,0,NDAY,95.6921,PNL,95.9623,12374.1422,34.8638,0.0028,2409.006
2006-05-09,2006-05-09,128,0,NDAY,96.722,PNL,96.868,12409.006,18.6987,0.0015,2427.7047
2006-05-23,2006-05-25,133,2,NDAY,92.8945,PNL,93.2963,12427.7047,53.4328,0.0043,2481.1376
2006-06-06,2006-06-13,134,5,NDAY,92.9164,STOP_OUT,89.5127,12481.1376,-456.0994,-0.0365,2025.0381
2006-06-20,2006-06-20,132,0,NDAY,90.9795,PNL,91.0382,12025.0381,7.7473,0.0006,2032.7854
2006-07-11,2006-07-11,129,0,NDAY,92.887,PNL,93.4739,12032.7854,75.7123,0.0063,2108.4977
2006-07-18,2006-07-18,133,0,NDAY,90.7594,PNL,90.9501,12108.4977,25.3695,0.0021,2133.8672
2006-08-15,2006-08-15,128,0,NDAY,94.0902,PNL,94.369,12133.8672,35.6846,0.0029,2169.5518
2006-08-22,2006-08-22,127,0,NDAY,95.3667,PNL,95.4621,12169.5518,12.1116,0.001,2181.6634
2006-10-03,2006-10-03,124,0,NDAY,97.9231,PNL,98.2694,12181.6634,42.945,0.0035,2224.6083
2006-11-28,2006-11-28,120,0,NDAY,101.8653,PNL,102.4401,12224.6083,68.9704,0.0056,2293.5787
2006-12-19,2006-12-19,117,0,NDAY,104.8855,PNL,105.382,12293.5787,58.0853,0.0047,2351.664
2006-12-26,2006-12-26,118,0,NDAY,104.3372,PNL,104.9078,12351.664,67.3253,0.0055,2418.9894
2007-01-23,2007-01-23,117,0,NDAY,105.4116,PNL,105.8117,12418.9894,46.8159,0.0038,2465.8053
2007-01-30,2007-01-30,118,0,NDAY,105.4783,PNL,105.8043,12465.8053,38.4699,0.0031,2504.2751
2007-02-13,2007-02-13,117,0,NDAY,106.5305,PNL,107.19,12504.2751,77.1581,0.0062,2581.4332
2007-02-27,2007-02-27,118,0,NDAY,106.612,STOP_OUT,103.3665,12581.4332,-382.9674,-0.0304,2198.4658
2007-03-06,2007-03-06,118,0,NDAY,102.833,PNL,103.5147,12198.4658,80.4406,0.0066,2278.9065
2007-03-27,2007-04-03,115,5,NDAY,106.4695,PNL,106.8935,12278.9065,48.7671,0.004,2327.6736
2007-04-10,2007-04-10,114,0,NDAY,107.3696,PNL,107.5779,12327.6736,23.7459,0.0019,2351.4194
2007-04-24,2007-04-25,112,1,NDAY,110.2709,PNL,111.2008,12351.4194,104.1509,0.0084,2455.5703
2007-05-01,2007-05-01,112,0,NDAY,110.4122,PNL,110.5982,12455.5703,20.8297,0.0017,2476.4
2007-05-15,2007-05-16,111,1,NDAY,112.1084,PNL,112.7779,12476.4,74.3154,0.006,2550.7154
2007-05-22,2007-05-30,110,5,NDAY,113.5962,PNL,114.1765,12550.7154,63.8267,0.0051,2614.5422
2007-06-19,2007-06-19,110,0,NDAY,113.9738,PNL,114.5117,12614.5422,59.1722,0.0047,2673.7144
2007-06-26,2007-06-27,112,1,NDAY,112.2255,PNL,112.3674,12673.7144,15.8936,0.0013,2689.608
2007-07-10,2007-07-12,111,2,NDAY,113.7795,PNL,115.3484,12689.608,174.1543,0.0137,2863.7623
2007-07-17,2007-07-19,111,2,NDAY,115.7519,PNL,115.8565,12863.7623,11.6101,0.0009,2875.3724
2007-07-24,2007-07-26,112,2,NDAY,114.3996,STOP_OUT,110.5893,12875.3724,-426.761,-0.0331,2448.6114
2007-08-14,2007-08-22,114,6,NDAY,108.856,PNL,109.5657,12448.6114,80.9137,0.0065,2529.5251
2007-08-28,2007-08-29,114,1,NDAY,109.1996,PNL,109.4835,12529.5251,32.3655,0.0026,2561.8906
2007-09-04,2007-09-04,114,0,NDAY,110.1634,PNL,111.3813,12561.8906,138.8306,0.0111,2700.7212
2007-09-11,2007-09-11,116,0,NDAY,109.2594,PNL,110.1933,12700.7212,108.333,0.0085,2809.0541
2007-09-18,2007-09-18,115,0,NDAY,111.1944,PNL,113.9065,12809.0541,311.8877,0.0243,3120.9418
2007-09-25,2007-09-25,115,0,NDAY,113.2082,PNL,113.6436,13120.9418,50.0696,0.0038,3171.0113
2007-10-09,2007-10-09,112,0,NDAY,116.8039,PNL,117.4645,13171.0113,73.985,0.0056,3244.9963
2007-10-16,2007-10-24,114,6,NDAY,115.9107,EXPIRY,113.7112,13244.9963,-250.7363,-0.0189,2994.2601
2007-11-13,2007-11-13,119,0,NDAY,109.1247,PNL,111.159,12994.2601,242.083,0.0186,3236.3431
2007-11-20,2007-11-20,122,0,NDAY,108.1113,PNL,108.5767,13236.3431,56.7806,0.0043,3293.1237
2007-11-27,2007-11-27,124,0,NDAY,106.3997,PNL,107.0228,13293.1237,77.2588,0.0058,3370.3825
2007-12-04,2007-12-05,121,1,NDAY,110.093,PNL,111.7069,13370.3825,195.2831,0.0146,3565.6655
2007-12-18,2007-12-20,123,2,NDAY,109.6726,PNL,110.1981,13565.6655,64.6359,0.0048,3630.3014
2008-01-08,2008-01-16,127,6,NDAY,107.221,EXPIRY,103.3722,13630.3014,-488.7884,-0.0359,3141.5131
2008-01-22,2008-01-22,136,0,NDAY,95.9993,PNL,98.6481,13141.5131,360.2408,0.0274,3501.7538
2008-02-05,2008-02-13,131,6,NDAY,102.5874,PNL,102.9119,13501.7538,42.5068,0.0031,3544.2607
2008-03-11,2008-03-11,137,0,NDAY,98.6481,PNL,100.0669,13544.2607,194.3693,0.0144,3738.6299
2008-04-08,2008-04-08,133,0,NDAY,103.2849,PNL,103.7627,13738.6299,63.5464,0.0046,3802.1763
2008-04-15,2008-04-16,136,1,NDAY,101.3055,PNL,103.7854,13802.1763,337.2699,0.0244,4139.4462
2008-04-29,2008-05-01,133,2,NDAY,105.7118,PNL,107.0237,14139.4462,174.4946,0.0123,4313.9408
2008-05-06,2008-05-06,134,0,NDAY,106.1895,PNL,107.7291,14313.9408,206.2968,0.0144,4520.2376
