InDate,ExDate,Position,Duration,InSignal,Entry,ExSignal,Exit,DollarBase,Value,TradeRtn,PNL
2011-07-13,2011-07-19,124,4,LEX,107.4877,PNL,108.0085,13423.9781,64.5771,0.0048,3488.5553
2011-07-28,2011-08-02,126,3,LEX,106.2753,STOP_OUT,102.117,13488.5553,-523.9372,-0.0388,2964.6181
2011-08-03,2011-08-03,126,0,LEX,102.2554,PNL,102.6704,12964.6181,52.2913,0.004,3016.9094
2011-08-04,2011-08-08,128,2,LEX,101.2463,STOP_OUT,91.3511,13016.9094,-1266.5757,-0.0973,1750.3337
2011-08-22,2011-08-23,125,1,LEX,93.7191,PNL,94.7526,11750.3337,129.1837,0.011,1879.5174
2011-09-06,2011-09-06,127,0,LEX,93.0844,PNL,95.2001,11879.5174,268.6989,0.0226,2148.2164
2011-09-22,2011-09-23,131,1,LEX,92.6335,PNL,92.8707,12148.2164,31.0715,0.0026,2179.2879
2011-09-26,2011-09-26,129,0,LEX,93.746,PNL,95.0792,12179.2879,171.9916,0.0141,2351.2795
2011-10-26,2011-10-27,121,1,LEX,101.7128,PNL,105.2137,12351.2795,423.6007,0.0343,2774.8802
2011-11-02,2011-11-02,126,0,LEX,101.2875,PNL,101.4184,12774.8802,16.49,0.0013,2791.3702
2011-11-03,2011-11-03,124,0,LEX,102.4654,PNL,103.267,12791.3702,99.398,0.0078,2890.7682
2011-11-10,2011-11-11,126,1,LEX,102.0727,PNL,103.6023,12890.7682,192.7284,0.015,3083.4967
2011-11-17,2011-11-30,129,8,LEX,101.3039,PNL,102.2363,13083.4967,120.2869,0.0092,3203.7835
2011-12-14,2011-12-20,131,4,LEX,100.2487,PNL,102.0122,13203.7835,231.0167,0.0175,3434.8002
2011-12-29,2011-12-29,130,0,LEX,103.0905,PNL,103.8149,13434.8002,94.1677,0.007,3528.9678
2012-01-03,2012-01-05,128,2,LEX,105.1649,PNL,105.3953,13528.9678,29.4967,0.0022,3558.4645
2012-02-16,2012-02-16,122,0,LEX,110.7704,PNL,111.9887,13558.4645,148.6258,0.011,3707.0903
2012-02-23,2012-02-23,122,0,LEX,111.9146,PNL,112.4661,13707.0903,67.2828,0.0049,3774.3731
2012-03-07,2012-03-07,123,0,LEX,111.1738,PNL,111.6924,13774.3731,63.7854,0.0046,3838.1585
2012-03-08,2012-03-08,123,0,LEX,112.3756,PNL,112.8036,13838.1585,52.6473,0.0038,3890.8057
2012-03-26,2012-03-26,119,0,LEX,116.2825,PNL,117.0762,13890.8057,94.449,0.0068,3985.2548
2012-03-29,2012-03-29,121,0,LEX,115.4475,PNL,115.9353,13985.2548,59.0218,0.0042,4044.2765
2012-04-09,2012-04-09,123,0,LEX,114.1165,PNL,114.2735,14044.2765,19.3212,0.0014,4063.5977
2012-04-11,2012-04-12,123,1,LEX,113.5046,PNL,114.7448,14063.5977,152.541,0.0108,4216.1387
2012-04-16,2012-04-17,124,1,LEX,113.9594,PNL,114.9845,14216.1387,127.1194,0.0089,4343.2581
2012-05-07,2012-05-07,127,0,LEX,112.8598,PNL,113.3476,14343.2581,61.9506,0.0043,4405.2086
2012-05-10,2012-05-17,127,5,LEX,113.0003,STOP_OUT,108.1886,14405.2086,-611.0843,-0.0424,3794.1243
2012-05-21,2012-05-21,128,0,LEX,107.6099,PNL,109.1063,13794.1243,191.5417,0.0139,3985.666
2012-06-04,2012-06-05,131,1,LEX,106.1466,PNL,106.7088,13985.666,73.6456,0.0053,4059.3116
2012-07-09,2012-07-13,124,4,LEX,112.5055,PNL,112.813,14059.3116,38.1246,0.0027,4097.4362
2012-08-01,2012-08-03,122,2,LEX,115.2645,PNL,115.8047,14097.4362,65.9046,0.0047,4163.3408
2012-08-27,2012-09-06,120,7,LEX,117.9155,PNL,119.4779,14163.3408,187.4819,0.0132,4350.8227
2012-09-26,2012-09-27,119,1,LEX,120.3663,PNL,120.8425,14350.8227,56.6709,0.0039,4407.4936
2012-10-01,2012-10-03,119,2,LEX,120.7423,PNL,121.2185,14407.4936,56.6664,0.0039,4464.16
2012-10-10,2012-10-16,120,4,LEX,120.4582,PNL,121.5944,14464.16,136.3445,0.0094,4600.5045
2012-10-24,2012-11-01,123,4,LEX,118.5784,PNL,119.3304,14600.5045,92.4898,0.0063,4692.9944
